MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
WOC ELSS Tax Saver Fund-Reg(G),Sundaram Mutual Fund,Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Sundaram LT Micro Cap Tax Adv Fund-Sr V-Reg(G),Unrated,25,-7.76,5.31,-8.96,-2.35,3.45,16.04,34.74,27.2,1.41,36903
Tata Young Citizen Fund,Tata Mutual Fund,Tata Young Citizen Fund,Tata Young Citizen Fund,4,12,-1.35,5.14,-2.85,2.35,8.12,13.86,22.79,340.23,2.5,3304
Tata Young Citizen Fund,ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Equity Plan(G),ICICI Pru Retirement Fund-Pure Equity Plan(G),4,1,-0.87,3.59,-2.51,3.15,8.07,20.53,29.84,1073.69,2.18,25667
Tata Young Citizen Fund,HDFC Mutual Fund,HDFC Retirement Savings Fund-Equity Plan-Reg(G),HDFC Retirement Savings Fund-Equity Plan-Reg(G),5,3,-0.59,4.05,-2.3,3.19,9.85,18.66,29.12,5983.38,1.79,24803
Tata Young Citizen Fund,Nippon India Mutual Fund,Nippon India Retirement Fund-Wealth Creation(G),Nippon India Retirement Fund-Wealth Creation(G),3,6,-3.0,3.79,-3.98,2.78,9.4,16.99,24.44,3044.04,1.95,17164
Tata Young Citizen Fund,HDFC Mutual Fund,HDFC Childrens Fund,HDFC Childrens Fund,4,7,-2.59,3.27,-1.7,0.94,9.13,15.72,22.39,9590.49,1.74,1126
Taurus Flexi Cap Fund-Reg(G),Taurus Mutual Fund,Taurus Flexi Cap Fund-Reg(G),Taurus Flexi Cap Fund-Reg(G),1,26,-4.13,3.17,-4.93,0.23,5.5,12.81,20.43,337.97,2.61,3317
Taurus Flexi Cap Fund-Reg(G),Quant Mutual Fund,Quant Flexi Cap Fund(G),Quant Flexi Cap Fund(G),5,12,-0.09,4.87,-6.76,2.08,-2.16,16.98,34.89,6712.15,1.81,6305
Taurus Flexi Cap Fund-Reg(G),HDFC Mutual Fund,HDFC Flexi Cap Fund(G),HDFC Flexi Cap Fund(G),3,2,3.57,4.67,1.96,6.71,18.15,22.69,31.1,69639.05,1.41,1131
Taurus Flexi Cap Fund-Reg(G),PPFAS Mutual Fund,Parag Parikh Flexi Cap Fund-Reg(G),Parag Parikh Flexi Cap Fund-Reg(G),5,7,-1.43,1.42,0.21,0.78,13.74,18.55,28.64,93440.89,1.33,21520
Taurus Flexi Cap Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Flexi Cap Fund(G),Franklin India Flexi Cap Fund(G),4,8,-1.42,3.84,-2.58,3.8,11.56,18.53,28.55,17393.86,1.75,950
Axis NIFTY Bank ETF,Axis Mutual Fund,Axis NIFTY Bank ETF,Axis NIFTY Bank ETF,Unrated,36,8.81,9.97,8.52,14.17,16.95,16.3,,334.92,0.19,14654
Axis NIFTY Bank ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
Axis NIFTY Bank ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
Axis NIFTY Bank ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
Axis NIFTY Bank ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),HDFC Mutual Fund,HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),Unrated,34,0.88,3.82,-4.34,3.93,5.67,14.58,,334.62,0.83,45997
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),Sundaram Mutual Fund,Sundaram Nifty 100 Equal Weight Fund(G),Sundaram Nifty 100 Equal Weight Fund(G),Unrated,33,0.82,3.77,-4.32,3.86,5.39,14.65,24.5,98.89,1.08,2384
HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),HDFC Mutual Fund,HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),Unrated,,1.49,2.83,-4.1,0.99,,,,334.5,0.84,48653
HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
HDFC NIFTY100 Low Volatility 30 Index Fund-Reg(G),Sundaram Mutual Fund,Sundaram Nifty 100 Equal Weight Fund(G),Sundaram Nifty 100 Equal Weight Fund(G),Unrated,33,0.82,3.77,-4.32,3.86,5.39,14.65,24.5,98.89,1.08,2384
Canara Rob Short Duration Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Short Duration Fund-Reg(G),Canara Rob Short Duration Fund-Reg(G),2,20,3.29,1.59,4.48,2.82,8.54,6.36,5.74,334.03,1.02,12382
Canara Rob Short Duration Fund-Reg(G),Bank of India Mutual Fund,Bank of India Short Term Income Fund-Reg(G),Bank of India Short Term Income Fund-Reg(G),Unrated,1,3.19,1.52,6.28,2.75,10.47,9.38,8.25,114.11,1.0,7456
Canara Rob Short Duration Fund-Reg(G),UTI Mutual Fund,UTI Short Duration Fund-Reg(G),UTI Short Duration Fund-Reg(G),4,6,3.42,1.74,4.7,3.0,8.99,7.08,7.47,2565.85,0.84,3656
Canara Rob Short Duration Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India ST Income Plan(G),Franklin India ST Income Plan(G),1,23,6.6,6.6,6.6,6.6,6.6,5.38,7.32,12.51,,3402
Canara Rob Short Duration Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Short Term Fund(G),Aditya Birla SL Short Term Fund(G),4,4,3.54,1.77,4.86,3.06,9.35,7.2,7.03,8068.03,0.94,287
SBI FMP-72-1239D-Reg(G),SBI Mutual Fund,SBI FMP-72-1239D-Reg(G),SBI FMP-72-1239D-Reg(G),Unrated,,2.76,1.05,3.93,2.26,8.21,,,333.93,,47208
SBI FMP-72-1239D-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
SBI FMP-72-1239D-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
SBI FMP-72-1239D-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
SBI FMP-72-1239D-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
Bank of India Multi Asset Allocation Fund-Reg(G),Bank of India Mutual Fund,Bank of India Multi Asset Allocation Fund-Reg(G),Bank of India Multi Asset Allocation Fund-Reg(G),Unrated,,1.97,3.87,1.68,4.6,7.77,,,333.32,1.93,48027
Bank of India Multi Asset Allocation Fund-Reg(G),Quant Mutual Fund,Quant Multi Asset Fund(G),Quant Multi Asset Fund(G),5,4,-1.03,2.91,-1.55,1.45,4.01,16.5,31.38,3182.56,1.88,869
Bank of India Multi Asset Allocation Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Multi-Asset Fund(G),ICICI Pru Multi-Asset Fund(G),Unrated,2,6.08,2.77,3.3,5.26,13.21,18.23,26.07,55360.32,1.41,1495
Bank of India Multi Asset Allocation Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Aggressive Hybrid Fund-Reg(G),Edelweiss Aggressive Hybrid Fund-Reg(G),Unrated,3,0.0,2.97,-0.67,3.21,12.27,16.59,22.08,2487.15,1.93,7922
Bank of India Multi Asset Allocation Fund-Reg(G),Tata Mutual Fund,Tata Multi Asset Opp Fund-Reg(G),Tata Multi Asset Opp Fund-Reg(G),Unrated,8,1.26,3.61,0.44,3.78,8.9,13.31,19.1,3554.05,1.81,44648
SBI FMP-61-1927D-Reg(G),SBI Mutual Fund,SBI FMP-61-1927D-Reg(G),SBI FMP-61-1927D-Reg(G),Unrated,10,3.26,1.35,4.26,2.65,9.21,7.19,,332.3,,46511
SBI FMP-61-1927D-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
SBI FMP-61-1927D-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
SBI FMP-61-1927D-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
SBI FMP-61-1927D-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
SBI Nifty India Consumption Index Fund-Reg(G),SBI Mutual Fund,SBI Nifty India Consumption Index Fund-Reg(G),SBI Nifty India Consumption Index Fund-Reg(G),Unrated,,1.37,5.53,,5.26,,,,331.47,0.88,49106
SBI Nifty India Consumption Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,9,-10.37,4.22,-8.27,-2.13,2.97,17.16,34.0,791.62,1.04,43811
SBI Nifty India Consumption Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,3,-4.44,4.24,-4.28,1.61,9.48,20.47,31.86,1986.88,1.0,43810
SBI Nifty India Consumption Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,16,3.64,3.24,-3.37,4.09,7.39,15.4,26.75,1984.11,0.92,38179
SBI Nifty India Consumption Index Fund-Reg(G),Sundaram Mutual Fund,Sundaram Nifty 100 Equal Weight Fund(G),Sundaram Nifty 100 Equal Weight Fund(G),Unrated,33,0.82,3.77,-4.32,3.86,5.39,14.65,24.5,98.89,1.08,2384
LIC MF Arbitrage Fund-Reg(G),LIC Mutual Fund,LIC MF Arbitrage Fund-Reg(G),LIC MF Arbitrage Fund-Reg(G),Unrated,19,2.27,0.78,3.46,1.83,6.92,6.3,5.02,329.15,0.99,39948
LIC MF Arbitrage Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Equity Arbitrage Fund(G),Kotak Equity Arbitrage Fund(G),4,2,2.35,0.83,3.68,1.92,7.43,6.92,5.7,60373.17,1.05,1979
LIC MF Arbitrage Fund-Reg(G),Invesco Mutual Fund,Invesco India Arbitrage Fund(G),Invesco India Arbitrage Fund(G),3,1,2.29,0.79,3.57,1.86,7.33,6.93,5.65,19675.15,1.06,2167
LIC MF Arbitrage Fund-Reg(G),UTI Mutual Fund,UTI Arbitrage Fund-Reg(G),UTI Arbitrage Fund-Reg(G),4,6,2.38,0.87,3.72,1.95,7.44,6.71,5.54,6614.1,0.75,3660
LIC MF Arbitrage Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Arbitrage Fund-Reg(G),Edelweiss Arbitrage Fund-Reg(G),4,4,2.3,0.81,3.63,1.88,7.29,6.73,5.52,14003.17,1.04,27622
Axis Retirement Fund-Dynamic Plan-Reg(G),Axis Mutual Fund,Axis Retirement Fund-Dynamic Plan-Reg(G),Axis Retirement Fund-Dynamic Plan-Reg(G),Unrated,13,-2.3,2.92,-2.26,1.98,11.09,13.29,15.52,325.51,2.43,43842
Axis Retirement Fund-Dynamic Plan-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Retirement Fund-Pure Equity Plan(G),ICICI Pru Retirement Fund-Pure Equity Plan(G),4,1,-0.87,3.59,-2.51,3.15,8.07,20.53,29.84,1073.69,2.18,25667
Axis Retirement Fund-Dynamic Plan-Reg(G),HDFC Mutual Fund,HDFC Retirement Savings Fund-Equity Plan-Reg(G),HDFC Retirement Savings Fund-Equity Plan-Reg(G),5,3,-0.59,4.05,-2.3,3.19,9.85,18.66,29.12,5983.38,1.79,24803
Axis Retirement Fund-Dynamic Plan-Reg(G),Nippon India Mutual Fund,Nippon India Retirement Fund-Wealth Creation(G),Nippon India Retirement Fund-Wealth Creation(G),3,6,-3.0,3.79,-3.98,2.78,9.4,16.99,24.44,3044.04,1.95,17164
Axis Retirement Fund-Dynamic Plan-Reg(G),Tata Mutual Fund,Tata Young Citizen Fund,Tata Young Citizen Fund,4,12,-1.35,5.14,-2.85,2.35,8.12,13.86,22.79,340.23,2.5,3304
ICICI Pru Global Advantage Fund(FOF)(G),ICICI Prudential Mutual Fund,ICICI Pru Global Advantage Fund(FOF)(G),ICICI Pru Global Advantage Fund(FOF)(G),Unrated,28,-2.36,-6.95,-1.08,-1.65,15.31,7.69,8.23,325.02,1.33,43240
ICICI Pru Global Advantage Fund(FOF)(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,3,-20.83,-10.54,-0.29,-22.23,15.88,17.7,19.91,5339.19,0.57,41322
ICICI Pru Global Advantage Fund(FOF)(G),Invesco Mutual Fund,Invesco India - Invesco Global Equity Income FoF-Reg(G),Invesco India - Invesco Global Equity Income FoF-Reg(G),Unrated,11,-2.15,-6.09,-2.62,-6.53,11.16,13.85,17.85,31.66,1.4,24405
ICICI Pru Global Advantage Fund(FOF)(G),Edelweiss Mutual Fund,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),Unrated,7,16.41,0.43,9.72,11.9,16.69,14.45,16.95,108.28,2.33,24618
ICICI Pru Global Advantage Fund(FOF)(G),Edelweiss Mutual Fund,Edelweiss US Technology Equity FOF-Reg(G),Edelweiss US Technology Equity FOF-Reg(G),Unrated,13,-16.19,-11.68,-10.12,-25.03,4.51,12.77,16.34,2350.91,2.35,44630
Aditya Birla SL BSE Sensex ETF,Aditya Birla Sun Life Mutual Fund,Aditya Birla SL BSE Sensex ETF,Aditya Birla SL BSE Sensex ETF,Unrated,82,2.65,3.49,-0.53,4.28,9.25,12.96,21.71,323.81,0.04,35815
Aditya Birla SL BSE Sensex ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
Aditya Birla SL BSE Sensex ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
Aditya Birla SL BSE Sensex ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
Aditya Birla SL BSE Sensex ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),HDFC Mutual Fund,HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),Unrated,,2.73,1.09,3.87,2.26,8.08,,,322.53,,46945
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
UTI FTIF-XXXV-I(1260D)(G),UTI Mutual Fund,UTI FTIF-XXXV-I(1260D)(G),UTI FTIF-XXXV-I(1260D)(G),Unrated,,2.66,1.04,3.78,2.19,7.89,,,322.5,,45364
UTI FTIF-XXXV-I(1260D)(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,2,4.25,2.18,5.4,3.69,11.08,8.22,7.19,452.63,,43023
UTI FTIF-XXXV-I(1260D)(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,1,4.19,2.12,5.41,3.62,11.1,8.26,7.17,47.8,,43205
UTI FTIF-XXXV-I(1260D)(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,3,4.18,2.24,5.34,3.65,11.09,8.15,7.17,342.25,,42924
UTI FTIF-XXXV-I(1260D)(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,5,4.12,2.16,5.25,3.59,10.99,8.09,7.04,64.19,,43259
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),Unrated,,4.12,2.11,5.31,3.57,10.93,,,322.46,0.4,46821
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,4.46,2.58,5.6,3.86,11.03,10.2,8.92,319.6,1.61,3441
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,4.55,2.41,5.9,4.07,11.38,8.19,6.88,2816.38,1.03,6197
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,5,4.24,2.34,5.22,3.67,10.45,7.67,6.8,1918.19,1.47,2776
Nippon India Nifty SDL Plus G-Sec - Jun 2029 Maturity 70:30 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,11,4.31,2.36,5.25,3.75,10.94,7.21,6.78,2242.15,1.16,405
HDFC NIFTY Private Bank ETF,HDFC Mutual Fund,HDFC NIFTY Private Bank ETF,HDFC NIFTY Private Bank ETF,Unrated,,11.36,10.23,9.22,16.03,16.69,,,322.26,0.15,46045
HDFC NIFTY Private Bank ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,3,5.94,3.84,-3.28,6.75,7.86,34.21,40.12,37632.49,0.07,27621
HDFC NIFTY Private Bank ETF,Nippon India Mutual Fund,Nippon India ETF Nifty PSU Bank BeES,Nippon India ETF Nifty PSU Bank BeES,Unrated,2,2.22,9.79,6.23,7.71,-5.52,35.07,38.87,2522.19,0.49,3722
HDFC NIFTY Private Bank ETF,Kotak Mahindra Mutual Fund,Kotak Nifty PSU Bank ETF,Kotak Nifty PSU Bank ETF,Unrated,1,2.22,9.79,6.22,7.71,-5.54,35.09,38.81,1375.14,0.49,3723
HDFC NIFTY Private Bank ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,5,0.04,3.95,-4.52,3.84,4.22,28.25,34.59,17930.29,0.07,38252
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Kotak Mahindra Mutual Fund,Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Unrated,,2.42,0.76,3.75,1.92,7.58,,,322.04,0.23,48658
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Bank of India Mutual Fund,Bank of India Short Term Income Fund-Reg(G),Bank of India Short Term Income Fund-Reg(G),Unrated,1,3.19,1.52,6.28,2.75,10.47,9.38,8.25,114.11,1.0,7456
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),UTI Mutual Fund,UTI Short Duration Fund-Reg(G),UTI Short Duration Fund-Reg(G),4,6,3.42,1.74,4.7,3.0,8.99,7.08,7.47,2565.85,0.84,3656
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India ST Income Plan(G),Franklin India ST Income Plan(G),1,23,6.6,6.6,6.6,6.6,6.6,5.38,7.32,12.51,,3402
Kotak Nifty AAA Bond Jun 2025 HTM Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Short Term Fund(G),Aditya Birla SL Short Term Fund(G),4,4,3.54,1.77,4.86,3.06,9.35,7.2,7.03,8068.03,0.94,287
SBI Silver ETF FOF-Reg(G),SBI Mutual Fund,SBI Silver ETF FOF-Reg(G),SBI Silver ETF FOF-Reg(G),Unrated,,11.73,-1.85,-2.42,4.5,,,,320.09,0.63,48895
SBI Silver ETF FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bharat 22 FOF-(G),ICICI Pru Bharat 22 FOF-(G),Unrated,1,-0.03,3.98,-4.97,3.47,3.83,27.85,34.24,2206.27,0.13,40232
SBI Silver ETF FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Equity (FOF)(G),ICICI Pru India Equity (FOF)(G),Unrated,2,-0.56,2.99,-1.84,2.72,11.97,19.99,29.83,157.97,1.21,44626
SBI Silver ETF FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Thematic Advantage Fund(FOF)(G),ICICI Pru Thematic Advantage Fund(FOF)(G),Unrated,3,1.11,4.38,1.12,4.55,18.61,18.94,29.37,2595.41,1.48,1706
SBI Silver ETF FOF-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Passive Strategy Fund(FOF)(G),ICICI Pru Passive Strategy Fund(FOF)(G),Unrated,6,2.87,5.12,0.71,5.68,13.84,18.01,25.13,181.02,0.44,1698
Union Corporate Bond Fund-Reg(G),Union Mutual Fund,Union Corporate Bond Fund-Reg(G),Union Corporate Bond Fund-Reg(G),2,17,3.84,2.04,4.99,3.33,9.71,6.68,6.2,319.94,0.71,39478
Union Corporate Bond Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Corp Bond Fund(G),Aditya Birla SL Corp Bond Fund(G),5,3,3.85,1.99,5.18,3.34,10.16,7.62,7.22,24570.26,0.51,453
Union Corporate Bond Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Corp Bond Fund(G),ICICI Pru Corp Bond Fund(G),3,1,3.55,1.75,4.91,3.1,9.34,7.7,7.08,29929.41,0.58,7925
Union Corporate Bond Fund-Reg(G),Nippon India Mutual Fund,Nippon India Corp Bond Fund(G),Nippon India Corp Bond Fund(G),2,2,3.99,2.13,5.21,3.47,10.14,7.64,7.02,6738.28,0.74,2646
Union Corporate Bond Fund-Reg(G),HDFC Mutual Fund,HDFC Corp Bond Fund(G),HDFC Corp Bond Fund(G),4,4,3.82,2.04,4.99,3.27,9.94,7.5,6.96,32526.64,0.59,8241
UTI Medium to Long Duration Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,4.46,2.58,5.6,3.86,11.03,10.2,8.92,319.6,1.61,3441
UTI Medium to Long Duration Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,4.55,2.41,5.9,4.07,11.38,8.19,6.88,2816.38,1.03,6197
UTI Medium to Long Duration Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,5,4.24,2.34,5.22,3.67,10.45,7.67,6.8,1918.19,1.47,2776
UTI Medium to Long Duration Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,11,4.31,2.36,5.25,3.75,10.94,7.21,6.78,2242.15,1.16,405
